Node;Scheme_LD;Scheme_OD;Table;Field;Type_LD;Type_OD;Validation_LD;Where_LD;Validation_OD;Where_OD;Comment;PrimaryKey
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;MIN_VALUE;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;MODEL_ID;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;MODEL_PARAMETER_ID;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;MP_GROUP_ID;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;NAME;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;PARAMETER_TYPE_ID;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;PERIOD_DATE_FROM;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;PERIOD_DATE_TO;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;PERIOD_TYPE_ID;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;STOP_FACTOR_TYPE;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;UPDATED_BY;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;UPDATED_DT;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;VALIDATION_RULE;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;MODEL_PARAMETERS;VERSION_NUMBER;;;row_number() over (partition by model_parameter_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;ORGANIZATIONS;CODE;;;row_number() over (partition by organization_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;ORGANIZATIONS;CREATED_BY;;;row_number() over (partition by organization_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;ORGANIZATIONS;CREATED_DT;;;row_number() over (partition by organization_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;ORGANIZATIONS;DESCRIPTION;;;row_number() over (partition by organization_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;ORGANIZATIONS;INN;;;row_number() over (partition by organization_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;ORGANIZATIONS;IS_ACTIVE;;;row_number() over (partition by organization_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;ORGANIZATIONS;KPP;;;row_number() over (partition by organization_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;ORGANIZATIONS;MDM_CRM_UID;;;row_number() over (partition by organization_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;ORGANIZATIONS;NAME;;;row_number() over (partition by organization_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;ORGANIZATIONS;OGRN;;;row_number() over (partition by organization_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;ORGANIZATIONS;OKPO;;;row_number() over (partition by organization_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;ORGANIZATIONS;ORGANIZATION_ID;;;row_number() over (partition by organization_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;ORGANIZATIONS;UPDATED_BY;;;row_number() over (partition by organization_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;ORGANIZATIONS;UPDATED_DT;;;row_number() over (partition by organization_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_2_RATING_MAP;COMBINED_RATING_VALUE;;;row_number() over (partition by pd_2_rating_map_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_2_RATING_MAP;CREATED_BY;;;row_number() over (partition by pd_2_rating_map_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_2_RATING_MAP;CREATED_DT;;;row_number() over (partition by pd_2_rating_map_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_2_RATING_MAP;IS_ACTIVE;;;row_number() over (partition by pd_2_rating_map_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_2_RATING_MAP;MEDIAN_VALUE;;;row_number() over (partition by pd_2_rating_map_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_2_RATING_MAP;PD_2_RATING_MAP_ID;;;row_number() over (partition by pd_2_rating_map_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_2_RATING_MAP;PD_VALUE_FROM;;;row_number() over (partition by pd_2_rating_map_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_2_RATING_MAP;PD_VALUE_TO;;;row_number() over (partition by pd_2_rating_map_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_2_RATING_MAP;RATING_ID;;;row_number() over (partition by pd_2_rating_map_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_2_RATING_MAP;UPDATED_BY;;;row_number() over (partition by pd_2_rating_map_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_2_RATING_MAP;UPDATED_DT;;;row_number() over (partition by pd_2_rating_map_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_2_RATING_MAP;VERSION_NUMBER;;;row_number() over (partition by pd_2_rating_map_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_RATING_FINAL;COMMENTS;;;row_number() over (partition by pd_rating_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_RATING_FINAL;CREATED_BY;;;row_number() over (partition by pd_rating_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_RATING_FINAL;CREATED_DT;;;row_number() over (partition by pd_rating_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_RATING_FINAL;PD_2_RATING_MAP_ID;;;row_number() over (partition by pd_rating_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_RATING_FINAL;PD_RATING_ID;;;row_number() over (partition by pd_rating_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_RATING_FINAL;RATING_ID;;;row_number() over (partition by pd_rating_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;PD_RATING_FINAL;REQUEST_ID;;;row_number() over (partition by pd_rating_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;RATINGS;CODE;;;row_number() over (partition by rating_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;RATINGS;COMMENTS;;;row_number() over (partition by rating_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;RATINGS;DESCRIPTION;;;row_number() over (partition by rating_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;RATINGS;NAME;;;row_number() over (partition by rating_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;RATINGS;RATING_ID;;;row_number() over (partition by rating_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;RATINGS;RATING_TYPE_ID;;;row_number() over (partition by rating_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTORS;DIVISION;;;row_number() over (partition by requestor_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTORS;DIVISION_CODE;;;row_number() over (partition by requestor_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTORS;FIRST_NAME;;;row_number() over (partition by requestor_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTORS;JOB_TITLE;;;row_number() over (partition by requestor_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTORS;LAST_NAME;;;row_number() over (partition by requestor_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTORS;LOGIN;;;row_number() over (partition by requestor_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTORS;MIDDLE_NAME;;;row_number() over (partition by requestor_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTORS;REQUESTOR_ID;;;row_number() over (partition by requestor_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTORS;ROLE;;;row_number() over (partition by requestor_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;ADJUSTMENT_REASON;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;BRANCH_ID;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;COBORROWER_GROUP_ID;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;COMMENTS;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;DEPARTMENT_ID;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;IS_PROCESS_FAILED;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;IS_TEST;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;IS_TEST_DYNAMIC;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;MODEL_INTEGRATION_UID;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;MODEL_NAME;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;MODEL_VERSION;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;ORGANIZATION_ID;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;PROJECT_ID;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;RATING_CALCULATION_TYPE_ID;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;RATING_IDENTIFIER;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;RATING_VALUE;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;REQUESTOR_ID;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;REQUEST_DT;bigint;timestamp;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;REQUEST_ID;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;REQUEST_STATUS_CRM_ID;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;REQUEST_STATUS_ID;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;REQUEST_TYPE_ID;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;SEGMENT_ID;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;SIEBEL_MESSAGE_ID;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
zero_layer;core_internal_amrlirt;internal_amrlirt_anamod_sbrfsc_b0;REQUESTS;STATE_ENTITY_ID;;;row_number() over (partition by request_id order by ods_validfrom desc) as rn;ods_opc <> 'D';;ctl_action <> 'D';;
