BO_ID;FEATURE_ID;MIN;MAX;categorial
3546;AVP;0.0;0.5;
3546;PRIV;0.25;0.5;
3546;BALLOON;0.25;0.5;
3546;PD;0.0;0.0048;
3546;LGD;0;1;
3546;CURRENCY;;;RUR
3546;PRODUCT;;;1-M813EC
3546;CREDIT_MODE;;;NKL
3546;CREDIT_INSTRUMENT;;;Credit
3546;TARGET_GR;;;01
3547;DUR;6.0;12.0;
3547;EXP;0.04;0.05;
3547;AVP;0.0;0.25;
3547;PRIV;0.0;0.25;
3547;BALLOON;0.0;0.25;
3547;PD;0.0;0.0048;
3547;LGD;0;1;
3547;CURRENCY;;;RUR
3547;PRODUCT;;;1-M813EC
3547;CREDIT_MODE;;;NKL
3547;CREDIT_INSTRUMENT;;;Credit
3547;TARGET_GR;;;01
3548;DUR;6.0;12.0;
3548;EXP;0.0;0.01;
3548;AVP;0.0;0.25;
3548;PRIV;0.0;0.25;
3548;BALLOON;0.0;0.25;
3548;PD;0.01725;0.03271;
3548;LGD;0;1;
3548;CURRENCY;;;RUR
3548;PRODUCT;;;1-M813EC
3548;CREDIT_MODE;;;NKL
3548;CREDIT_INSTRUMENT;;;Credit
3548;TARGET_GR;;;01
3549;DUR;6.0;12.0;
3549;EXP;0.01;0.02;
3549;AVP;0.0;0.5;
3549;PRIV;0.25;0.5;
3549;BALLOON;0.25;0.5;
3549;PD;0.0048;0.0091;
3549;LGD;0;1;
3549;CURRENCY;;;RUR
3549;PRODUCT;;;1-M813EC
3549;CREDIT_MODE;;;NKL
3549;CREDIT_INSTRUMENT;;;Credit
3549;TARGET_GR;;;01
3550;DUR;6.0;12.0;
3550;EXP;0.01;0.02;
3550;AVP;0.0;0.75;
3550;PRIV;0.5;0.75;
3550;BALLOON;0.5;0.75;
3550;PD;0.0;0.0048;
3550;LGD;0;1;
3550;CURRENCY;;;RUR
3550;PRODUCT;;;1-M813EC
3550;CREDIT_MODE;;;NKL
3550;CREDIT_INSTRUMENT;;;Credit
3550;TARGET_GR;;;01
3551;DUR;6.0;12.0;
3551;EXP;0.02;0.03;
3551;AVP;0.0;0.25;
3551;PRIV;0.0;0.25;
3551;BALLOON;0.0;0.25;
3551;PD;0.0048;0.0091;
3551;LGD;0;1;
3551;CURRENCY;;;RUR
3551;PRODUCT;;;1-M813EC
3551;CREDIT_MODE;;;NKL
3551;CREDIT_INSTRUMENT;;;Credit
3551;TARGET_GR;;;01
3552;DUR;6.0;12.0;
3552;EXP;0.01;0.02;
3552;AVP;0.0;0.25;
3552;PRIV;0.0;0.25;
3552;BALLOON;0.0;0.25;
3552;PD;0.0091;0.01725;
3552;LGD;0;1;
3552;CURRENCY;;;RUR
3552;PRODUCT;;;1-M813EC
3552;CREDIT_MODE;;;NKL
3552;CREDIT_INSTRUMENT;;;Credit
3552;TARGET_GR;;;01
3553;DUR;6.0;12.0;
3553;EXP;0.02;0.03;
3553;AVP;0.0;0.5;
3553;PRIV;0.25;0.5;
3553;BALLOON;0.25;0.5;
3553;PD;0.0;0.0048;
3553;LGD;0;1;
3553;CURRENCY;;;RUR
3553;PRODUCT;;;1-M813EC
3553;CREDIT_MODE;;;NKL
3553;CREDIT_INSTRUMENT;;;Credit
3553;TARGET_GR;;;01
3554;DUR;6.0;12.0;
3554;EXP;0.05;0.06;
3554;AVP;0.0;0.25;
3554;PRIV;0.0;0.25;
3554;BALLOON;0.0;0.25;
3554;PD;0.0;0.0048;
3554;LGD;0;1;
3554;CURRENCY;;;RUR
3554;PRODUCT;;;1-M813EC
3554;CREDIT_MODE;;;NKL
3554;CREDIT_INSTRUMENT;;;Credit
3554;TARGET_GR;;;01
3555;DUR;3.0;6.0;
3555;EXP;0.0;0.01;
3555;AVP;0.0;0.25;
3555;PRIV;0.0;0.25;
3555;BALLOON;0.0;0.25;
3555;PD;0.0091;0.01725;
3555;LGD;0;1;
3555;CURRENCY;;;RUR
3555;PRODUCT;;;1-M813EC
3555;CREDIT_MODE;;;NKL
3555;CREDIT_INSTRUMENT;;;Credit
3555;TARGET_GR;;;01
3556;DUR;6.0;12.0;
3556;EXP;0.0;0.01;
3556;AVP;0.0;0.75;
3556;PRIV;0.5;0.75;
3556;BALLOON;0.5;0.75;
3556;PD;0.0091;0.01725;
3556;LGD;0;1;
3556;CURRENCY;;;RUR
3556;PRODUCT;;;1-M813EC
3556;CREDIT_MODE;;;NKL
3556;CREDIT_INSTRUMENT;;;Credit
3556;TARGET_GR;;;01
3557;DUR;6.0;12.0;
3557;EXP;0.03;0.04;
3557;AVP;0.0;0.25;
3557;PRIV;0.0;0.25;
3557;BALLOON;0.0;0.25;
3557;PD;0.0048;0.0091;
3557;LGD;0;1;
3557;CURRENCY;;;RUR
3557;PRODUCT;;;1-M813EC
3557;CREDIT_MODE;;;NKL
3557;CREDIT_INSTRUMENT;;;Credit
3557;TARGET_GR;;;01
3558;DUR;3.0;6.0;
3558;EXP;0.0;0.01;
3558;AVP;0.0;0.75;
3558;PRIV;0.5;0.75;
3558;BALLOON;0.5;0.75;
3558;PD;0.0;0.0048;
3558;LGD;0;1;
3558;CURRENCY;;;RUR
3558;PRODUCT;;;1-M813EC
3558;CREDIT_MODE;;;NKL
3558;CREDIT_INSTRUMENT;;;Credit
3558;TARGET_GR;;;01
3559;DUR;6.0;12.0;
3559;EXP;0.03;0.04;
3559;AVP;0.0;0.5;
3559;PRIV;0.25;0.5;
3559;BALLOON;0.25;0.5;
3559;PD;0.0;0.0048;
3559;LGD;0;1;
3559;CURRENCY;;;RUR
3559;PRODUCT;;;1-M813EC
3559;CREDIT_MODE;;;NKL
3559;CREDIT_INSTRUMENT;;;Credit
3559;TARGET_GR;;;01
3560;DUR;3.0;6.0;
3560;EXP;0.0;0.01;
3560;AVP;0.0;0.25;
3560;PRIV;0.0;0.25;
3560;BALLOON;0.0;0.25;
3560;PD;0.01725;0.03271;
3560;LGD;0;1;
3560;CURRENCY;;;RUR
3560;PRODUCT;;;1-M813EC
3560;CREDIT_MODE;;;NKL
3560;CREDIT_INSTRUMENT;;;Credit
3560;TARGET_GR;;;01
3561;DUR;3.0;6.0;
3561;EXP;0.02;0.03;
3561;AVP;0.0;0.25;
3561;PRIV;0.0;0.25;
3561;BALLOON;0.0;0.25;
3561;PD;0.0048;0.0091;
3561;LGD;0;1;
3561;CURRENCY;;;RUR
3561;PRODUCT;;;1-M813EC
3561;CREDIT_MODE;;;NKL
3561;CREDIT_INSTRUMENT;;;Credit
3561;TARGET_GR;;;01
3562;DUR;3.0;6.0;
3562;EXP;0.0;0.01;
3562;AVP;0.0;0.5;
3562;PRIV;0.25;0.5;
3562;BALLOON;0.25;0.5;
3562;PD;0.0091;0.01725;
3562;LGD;0;1;
3562;CURRENCY;;;RUR
3562;PRODUCT;;;1-M813EC
3562;CREDIT_MODE;;;NKL
3562;CREDIT_INSTRUMENT;;;Credit
3562;TARGET_GR;;;01
3563;DUR;6.0;12.0;
3563;EXP;0.03;0.04;
3563;AVP;0.0;0.75;
3563;PRIV;0.5;0.75;
3563;BALLOON;0.5;0.75;
3563;PD;0.0048;0.0091;
3563;LGD;0;1;
3563;CURRENCY;;;RUR
3563;PRODUCT;;;1-M813EC
3563;CREDIT_MODE;;;NKL
3563;CREDIT_INSTRUMENT;;;Credit
3563;TARGET_GR;;;01
3564;DUR;6.0;12.0;
3564;EXP;0.09;0.1;
3564;AVP;0.0;0.5;
3564;PRIV;0.25;0.5;
3564;BALLOON;0.25;0.5;
3564;PD;0.0;0.0048;
3564;LGD;0;1;
3564;CURRENCY;;;RUR
3564;PRODUCT;;;1-M813EC
3564;CREDIT_MODE;;;NKL
3564;CREDIT_INSTRUMENT;;;Credit
3564;TARGET_GR;;;01
3565;DUR;6.0;12.0;
3565;EXP;0.01;0.02;
3565;AVP;0.0;0.25;
3565;PRIV;0.0;0.25;
3565;BALLOON;0.0;0.25;
3565;PD;0.03271;0.06204;
3565;LGD;0;1;
3565;CURRENCY;;;RUR
3565;PRODUCT;;;1-M813EC
3565;CREDIT_MODE;;;NKL
3565;CREDIT_INSTRUMENT;;;Credit
3565;TARGET_GR;;;01
3566;DUR;3.0;6.0;
3566;EXP;0.06;0.07;
3566;AVP;0.0;0.25;
3566;PRIV;0.0;0.25;
3566;BALLOON;0.0;0.25;
3566;PD;0.0;0.0048;
3566;LGD;0;1;
3566;CURRENCY;;;RUR
3566;PRODUCT;;;1-M813EC
3566;CREDIT_MODE;;;NKL
3566;CREDIT_INSTRUMENT;;;Credit
3566;TARGET_GR;;;01
3567;DUR;6.0;12.0;
3567;EXP;0.14;0.15;
3567;AVP;0.0;0.25;
3567;PRIV;0.0;0.25;
3567;BALLOON;0.0;0.25;
3567;PD;0.0;0.0048;
3567;LGD;0;1;
3567;CURRENCY;;;RUR
3567;PRODUCT;;;1-M813EC
3567;CREDIT_MODE;;;NKL
3567;CREDIT_INSTRUMENT;;;Credit
3567;TARGET_GR;;;01
3568;DUR;3.0;6.0;
3568;EXP;0.03;0.04;
3568;AVP;0.0;0.5;
3568;PRIV;0.25;0.5;
3568;BALLOON;0.25;0.5;
3568;PD;0.0;0.0048;
3568;LGD;0;1;
3568;CURRENCY;;;RUR
3568;PRODUCT;;;1-M813EC
3568;CREDIT_MODE;;;NKL
3568;CREDIT_INSTRUMENT;;;Credit
3568;TARGET_GR;;;01
3569;DUR;6.0;12.0;
3569;EXP;0.1;0.11;
3569;AVP;0.0;0.25;
3569;PRIV;0.0;0.25;
3569;BALLOON;0.0;0.25;
3569;PD;0.0048;0.0091;
3569;LGD;0;1;
3569;CURRENCY;;;RUR
3569;PRODUCT;;;1-M813EC
3569;CREDIT_MODE;;;NKL
3569;CREDIT_INSTRUMENT;;;Credit
3569;TARGET_GR;;;01
3570;DUR;6.0;12.0;
3570;EXP;0.03;0.04;
3570;AVP;0.0;0.5;
3570;PRIV;0.25;0.5;
3570;BALLOON;0.25;0.5;
3570;PD;0.0091;0.01725;
3570;LGD;0;1;
3570;CURRENCY;;;RUR
3570;PRODUCT;;;1-M813EC
3570;CREDIT_MODE;;;NKL
3570;CREDIT_INSTRUMENT;;;Credit
3570;TARGET_GR;;;01
3571;DUR;3.0;6.0;
3571;EXP;0.0;0.01;
3571;AVP;0.0;0.75;
3571;PRIV;0.5;0.75;
3571;BALLOON;0.5;0.75;
3571;PD;0.0091;0.01725;
3571;LGD;0;1;
3571;CURRENCY;;;RUR
3571;PRODUCT;;;1-M813EC
3571;CREDIT_MODE;;;NKL
3571;CREDIT_INSTRUMENT;;;Credit
3571;TARGET_GR;;;01
3572;DUR;6.0;12.0;
3572;EXP;0.06;0.07;
3572;AVP;0.0;0.25;
3572;PRIV;0.0;0.25;
3572;BALLOON;0.0;0.25;
3572;PD;0.0091;0.01725;
3572;LGD;0;1;
3572;CURRENCY;;;RUR
3572;PRODUCT;;;1-M813EC
3572;CREDIT_MODE;;;NKL
3572;CREDIT_INSTRUMENT;;;Credit
3572;TARGET_GR;;;01
3573;DUR;6.0;12.0;
3573;EXP;0.03;0.04;
3573;AVP;0.0;0.25;
3573;PRIV;0.0;0.25;
3573;BALLOON;0.0;0.25;
3573;PD;0.01725;0.03271;
3573;LGD;0;1;
3573;CURRENCY;;;RUR
3573;PRODUCT;;;1-M813EC
3573;CREDIT_MODE;;;NKL
3573;CREDIT_INSTRUMENT;;;Credit
3573;TARGET_GR;;;01
3574;DUR;3.0;6.0;
3574;EXP;0.04;0.05;
3574;AVP;0.0;0.25;
3574;PRIV;0.0;0.25;
3574;BALLOON;0.0;0.25;
3574;PD;0.0048;0.0091;
3574;LGD;0;1;
3574;CURRENCY;;;RUR
3574;PRODUCT;;;1-M813EC
3574;CREDIT_MODE;;;NKL
3574;CREDIT_INSTRUMENT;;;Credit
3574;TARGET_GR;;;01
3575;DUR;3.0;6.0;
3575;EXP;0.02;0.03;
3575;AVP;0.0;0.25;
3575;PRIV;0.0;0.25;
3575;BALLOON;0.0;0.25;
3575;PD;0.0091;0.01725;
3575;LGD;0;1;
3575;CURRENCY;;;RUR
3575;PRODUCT;;;1-M813EC
3575;CREDIT_MODE;;;NKL
3575;CREDIT_INSTRUMENT;;;Credit
3575;TARGET_GR;;;01
3576;DUR;6.0;12.0;
3576;EXP;0.06;0.07;
3576;AVP;0.0;0.5;
3576;PRIV;0.25;0.5;
3576;BALLOON;0.25;0.5;
3576;PD;0.0048;0.0091;
3576;LGD;0;1;
3576;CURRENCY;;;RUR
3576;PRODUCT;;;1-M813EC
3576;CREDIT_MODE;;;NKL
3576;CREDIT_INSTRUMENT;;;Credit
3576;TARGET_GR;;;01
3577;DUR;6.0;12.0;
3577;EXP;0.15;0.16;
3577;AVP;0.0;0.25;
3577;PRIV;0.0;0.25;
3577;BALLOON;0.0;0.25;
3577;PD;0.0;0.0048;
3577;LGD;0;1;
3577;CURRENCY;;;RUR
3577;PRODUCT;;;1-M813EC
3577;CREDIT_MODE;;;NKL
3577;CREDIT_INSTRUMENT;;;Credit
3577;TARGET_GR;;;01
3578;DUR;18.0;36.0;
3578;EXP;0.02;0.03;
3578;AVP;0.0;0.25;
3578;PRIV;0.0;0.25;
3578;BALLOON;0.0;0.25;
3578;PD;0.0;0.0048;
3578;LGD;0;1;
3578;CURRENCY;;;RUR
3578;PRODUCT;;;1-M813EC
3578;CREDIT_MODE;;;NKL
3578;CREDIT_INSTRUMENT;;;Credit
3578;TARGET_GR;;;01
3579;DUR;6.0;12.0;
3579;EXP;0.06;0.07;
3579;AVP;0.0;0.75;
3579;PRIV;0.5;0.75;
3579;BALLOON;0.5;0.75;
3579;PD;0.0;0.0048;
3579;LGD;0;1;
3579;CURRENCY;;;RUR
3579;PRODUCT;;;1-M813EC
3579;CREDIT_MODE;;;NKL
3579;CREDIT_INSTRUMENT;;;Credit
3579;TARGET_GR;;;01
3580;DUR;6.0;12.0;
3580;EXP;0.1;0.11;
3580;AVP;0.0;0.5;
3580;PRIV;0.25;0.5;
3580;BALLOON;0.25;0.5;
3580;PD;0.0;0.0048;
3580;LGD;0;1;
3580;CURRENCY;;;RUR
3580;PRODUCT;;;1-M813EC
3580;CREDIT_MODE;;;NKL
3580;CREDIT_INSTRUMENT;;;Credit
3580;TARGET_GR;;;01
3581;DUR;3.0;6.0;
3581;EXP;0.02;0.03;
3581;AVP;0.0;0.75;
3581;PRIV;0.5;0.75;
3581;BALLOON;0.5;0.75;
3581;PD;0.0;0.0048;
3581;LGD;0;1;
3581;CURRENCY;;;RUR
3581;PRODUCT;;;1-M813EC
3581;CREDIT_MODE;;;NKL
3581;CREDIT_INSTRUMENT;;;Credit
3581;TARGET_GR;;;01
3582;DUR;3.0;6.0;
3582;EXP;0.0;0.01;
3582;AVP;0.0;1.0;
3582;PRIV;0.75;1.0;
3582;BALLOON;0.75;1.0;
3582;PD;0.0;0.0048;
3582;LGD;0;1;
3582;CURRENCY;;;RUR
3582;PRODUCT;;;1-M813EC
3582;CREDIT_MODE;;;NKL
3582;CREDIT_INSTRUMENT;;;Credit
3582;TARGET_GR;;;01
3583;DUR;3.0;6.0;
3583;EXP;0.02;0.03;
3583;AVP;0.0;0.5;
3583;PRIV;0.25;0.5;
3583;BALLOON;0.25;0.5;
3583;PD;0.0048;0.0091;
3583;LGD;0;1;
3583;CURRENCY;;;RUR
3583;PRODUCT;;;1-M813EC
3583;CREDIT_MODE;;;NKL
3583;CREDIT_INSTRUMENT;;;Credit
3583;TARGET_GR;;;01
3584;DUR;3.0;6.0;
3584;EXP;0.0;0.01;
3584;AVP;0.0;0.5;
3584;PRIV;0.25;0.5;
3584;BALLOON;0.25;0.5;
3584;PD;0.01725;0.03271;
3584;LGD;0;1;
3584;CURRENCY;;;RUR
3584;PRODUCT;;;1-M813EC
3584;CREDIT_MODE;;;NKL
3584;CREDIT_INSTRUMENT;;;Credit
3584;TARGET_GR;;;01
3585;DUR;6.0;12.0;
3585;EXP;0.11;0.12;
3585;AVP;0.0;0.25;
3585;PRIV;0.0;0.25;
3585;BALLOON;0.0;0.25;
3585;PD;0.0048;0.0091;
3585;LGD;0;1;
3585;CURRENCY;;;RUR
3585;PRODUCT;;;1-M813EC
3585;CREDIT_MODE;;;NKL
3585;CREDIT_INSTRUMENT;;;Credit
3585;TARGET_GR;;;01
3586;DUR;3.0;6.0;
3586;EXP;0.07;0.08;
3586;AVP;0.0;0.25;
3586;PRIV;0.0;0.25;
3586;BALLOON;0.0;0.25;
3586;PD;0.0;0.0048;
3586;LGD;0;1;
3586;CURRENCY;;;RUR
3586;PRODUCT;;;1-M813EC
3586;CREDIT_MODE;;;NKL
3586;CREDIT_INSTRUMENT;;;Credit
3586;TARGET_GR;;;01
3587;DUR;3.0;6.0;
3587;EXP;0.01;0.02;
3587;AVP;0.0;0.75;
3587;PRIV;0.5;0.75;
3587;BALLOON;0.5;0.75;
3587;PD;0.0048;0.0091;
3587;LGD;0;1;
3587;CURRENCY;;;RUR
3587;PRODUCT;;;1-M813EC
3587;CREDIT_MODE;;;NKL
3587;CREDIT_INSTRUMENT;;;Credit
3587;TARGET_GR;;;01
3588;DUR;18.0;36.0;
3588;EXP;0.0;0.01;
3588;AVP;0.0;0.25;
3588;PRIV;0.0;0.25;
3588;BALLOON;0.0;0.25;
3588;PD;0.0091;0.01725;
3588;LGD;0;1;
3588;CURRENCY;;;RUR
3588;PRODUCT;;;1-M813EC
3588;CREDIT_MODE;;;NKL
3588;CREDIT_INSTRUMENT;;;Credit
3588;TARGET_GR;;;01
3589;DUR;6.0;12.0;
3589;EXP;0.02;0.03;
3589;AVP;0.0;0.75;
3589;PRIV;0.5;0.75;
3589;BALLOON;0.5;0.75;
3589;PD;0.0091;0.01725;
3589;LGD;0;1;
3589;CURRENCY;;;RUR
3589;PRODUCT;;;1-M813EC
3589;CREDIT_MODE;;;NKL
3589;CREDIT_INSTRUMENT;;;Credit
3589;TARGET_GR;;;01
3590;DUR;6.0;12.0;
3590;EXP;0.05;0.06;
3590;AVP;0.0;0.75;
3590;PRIV;0.5;0.75;
3590;BALLOON;0.5;0.75;
3590;PD;0.0;0.0048;
3590;LGD;0;1;
3590;CURRENCY;;;RUR
3590;PRODUCT;;;1-M813EC
3590;CREDIT_MODE;;;NKL
3590;CREDIT_INSTRUMENT;;;Credit
3590;TARGET_GR;;;01
3591;DUR;6.0;12.0;
3591;EXP;0.05;0.06;
3591;AVP;0.0;0.5;
3591;PRIV;0.25;0.5;
3591;BALLOON;0.25;0.5;
3591;PD;0.0048;0.0091;
3591;LGD;0;1;
3591;CURRENCY;;;RUR
3591;PRODUCT;;;1-M813EC
3591;CREDIT_MODE;;;NKL
3591;CREDIT_INSTRUMENT;;;Credit
3591;TARGET_GR;;;01
3592;DUR;6.0;12.0;
3592;EXP;0.09;0.1;
3592;AVP;0.0;0.25;
3592;PRIV;0.0;0.25;
3592;BALLOON;0.0;0.25;
3592;PD;0.0048;0.0091;
3592;LGD;0;1;
3592;CURRENCY;;;RUR
3592;PRODUCT;;;1-M813EC
3592;CREDIT_MODE;;;NKL
3592;CREDIT_INSTRUMENT;;;Credit
3592;TARGET_GR;;;01
3593;DUR;6.0;12.0;
3593;EXP;0.13;0.14;
3593;AVP;0.0;0.25;
3593;PRIV;0.0;0.25;
3593;BALLOON;0.0;0.25;
3593;PD;0.0;0.0048;
3593;LGD;0;1;
3593;CURRENCY;;;RUR
3593;PRODUCT;;;1-M813EC
3593;CREDIT_MODE;;;NKL
3593;CREDIT_INSTRUMENT;;;Credit
3593;TARGET_GR;;;01
3594;DUR;18.0;36.0;
3594;EXP;0.01;0.02;
3594;AVP;0.0;0.25;
3594;PRIV;0.0;0.25;
3594;BALLOON;0.0;0.25;
3594;PD;0.0;0.0048;
3594;LGD;0;1;
3594;CURRENCY;;;RUR
3594;PRODUCT;;;1-M813EC
3594;CREDIT_MODE;;;NKL
3594;CREDIT_INSTRUMENT;;;Credit
3594;TARGET_GR;;;01
3595;DUR;6.0;12.0;
3595;EXP;0.0;0.01;
3595;AVP;0.0;1.0;
3595;PRIV;0.75;1.0;
3595;BALLOON;0.75;1.0;
3595;PD;0.0048;0.0091;
3595;LGD;0;1;
3595;CURRENCY;;;RUR
3595;PRODUCT;;;1-M813EC
3595;CREDIT_MODE;;;NKL
3595;CREDIT_INSTRUMENT;;;Credit
3595;TARGET_GR;;;01
3596;DUR;3.0;6.0;
3596;EXP;0.01;0.02;
3596;AVP;0.0;0.25;
3596;PRIV;0.0;0.25;
3596;BALLOON;0.0;0.25;
3596;PD;0.0091;0.01725;
3596;LGD;0;1;
3596;CURRENCY;;;RUR
3596;PRODUCT;;;1-M813EC
3596;CREDIT_MODE;;;NKL
3596;CREDIT_INSTRUMENT;;;Credit
3596;TARGET_GR;;;01
3597;DUR;6.0;12.0;
3597;EXP;0.02;0.03;
3597;AVP;0.0;0.75;
3597;PRIV;0.5;0.75;
3597;BALLOON;0.5;0.75;
3597;PD;0.0048;0.0091;
3597;LGD;0;1;
3597;CURRENCY;;;RUR
3597;PRODUCT;;;1-M813EC
3597;CREDIT_MODE;;;NKL
3597;CREDIT_INSTRUMENT;;;Credit
3597;TARGET_GR;;;01
3598;DUR;6.0;12.0;
3598;EXP;0.06;0.07;
3598;AVP;0.0;0.5;
3598;PRIV;0.25;0.5;
3598;BALLOON;0.25;0.5;
3598;PD;0.0;0.0048;
3598;LGD;0;1;
3598;CURRENCY;;;RUR
3598;PRODUCT;;;1-M813EC
3598;CREDIT_MODE;;;NKL
3598;CREDIT_INSTRUMENT;;;Credit
3598;TARGET_GR;;;01
3599;DUR;6.0;12.0;
3599;EXP;0.11;0.12;
3599;AVP;0.0;0.25;
3599;PRIV;0.0;0.25;
3599;BALLOON;0.0;0.25;
3599;PD;0.0;0.0048;
3599;LGD;0;1;
3599;CURRENCY;;;RUR
3599;PRODUCT;;;1-M813EC
3599;CREDIT_MODE;;;NKL
3599;CREDIT_INSTRUMENT;;;Credit
3599;TARGET_GR;;;01
3600;DUR;6.0;12.0;
3600;EXP;0.04;0.05;
3600;AVP;0.0;0.25;
3600;PRIV;0.0;0.25;
3600;BALLOON;0.0;0.25;
3600;PD;0.0091;0.01725;
3600;LGD;0;1;
3600;CURRENCY;;;RUR
3600;PRODUCT;;;1-M813EC
3600;CREDIT_MODE;;;NKL
3600;CREDIT_INSTRUMENT;;;Credit
3600;TARGET_GR;;;01
3601;DUR;3.0;6.0;
3601;EXP;0.01;0.02;
3601;AVP;0.0;0.5;
3601;PRIV;0.25;0.5;
3601;BALLOON;0.25;0.5;
3601;PD;0.0048;0.0091;
3601;LGD;0;1;
3601;CURRENCY;;;RUR
3601;PRODUCT;;;1-M813EC
3601;CREDIT_MODE;;;NKL
3601;CREDIT_INSTRUMENT;;;Credit
3601;TARGET_GR;;;01
3602;DUR;6.0;12.0;
3602;EXP;0.07;0.08;
3602;AVP;0.0;0.25;
3602;PRIV;0.0;0.25;
3602;BALLOON;0.0;0.25;
3602;PD;0.0048;0.0091;
3602;LGD;0;1;
3602;CURRENCY;;;RUR
3602;PRODUCT;;;1-M813EC
3602;CREDIT_MODE;;;NKL
3602;CREDIT_INSTRUMENT;;;Credit
3602;TARGET_GR;;;01
3603;DUR;6.0;12.0;
3603;EXP;0.02;0.03;
3603;AVP;0.0;0.5;
3603;PRIV;0.25;0.5;
3603;BALLOON;0.25;0.5;
3603;PD;0.0091;0.01725;
3603;LGD;0;1;
3603;CURRENCY;;;RUR
3603;PRODUCT;;;1-M813EC
3603;CREDIT_MODE;;;NKL
3603;CREDIT_INSTRUMENT;;;Credit
3603;TARGET_GR;;;01
3604;DUR;3.0;6.0;
3604;EXP;0.01;0.02;
3604;AVP;0.0;0.75;
3604;PRIV;0.5;0.75;
3604;BALLOON;0.5;0.75;
3604;PD;0.0;0.0048;
3604;LGD;0;1;
3604;CURRENCY;;;RUR
3604;PRODUCT;;;1-M813EC
3604;CREDIT_MODE;;;NKL
3604;CREDIT_INSTRUMENT;;;Credit
3604;TARGET_GR;;;01
3605;DUR;6.0;12.0;
3605;EXP;0.01;0.02;
3605;AVP;0.0;0.75;
3605;PRIV;0.5;0.75;
3605;BALLOON;0.5;0.75;
3605;PD;0.0091;0.01725;
3605;LGD;0;1;
3605;CURRENCY;;;RUR
3605;PRODUCT;;;1-M813EC
3605;CREDIT_MODE;;;NKL
3605;CREDIT_INSTRUMENT;;;Credit
3605;TARGET_GR;;;01
3606;DUR;6.0;12.0;
3606;EXP;0.04;0.05;
3606;AVP;0.0;0.75;
3606;PRIV;0.5;0.75;
3606;BALLOON;0.5;0.75;
3606;PD;0.0;0.0048;
3606;LGD;0;1;
3606;CURRENCY;;;RUR
3606;PRODUCT;;;1-M813EC
3606;CREDIT_MODE;;;NKL
3606;CREDIT_INSTRUMENT;;;Credit
3606;TARGET_GR;;;01
3608;DUR;3.0;6.0;
3608;EXP;0.02;0.03;
3608;AVP;0.0;0.5;
3608;PRIV;0.25;0.5;
3608;BALLOON;0.25;0.5;
3608;PD;0.0;0.0048;
3608;LGD;0;1;
3608;CURRENCY;;;RUR
3608;PRODUCT;;;1-M813EC
3608;CREDIT_MODE;;;NKL
3608;CREDIT_INSTRUMENT;;;Credit
3608;TARGET_GR;;;01
3609;DUR;18.0;36.0;
3609;EXP;0.0;0.01;
3609;AVP;0.0;0.25;
3609;PRIV;0.0;0.25;
3609;BALLOON;0.0;0.25;
3609;PD;0.0048;0.0091;
3609;LGD;0;1;
3609;CURRENCY;;;RUR
3609;PRODUCT;;;1-M813EC
3609;CREDIT_MODE;;;NKL
3609;CREDIT_INSTRUMENT;;;Credit
3609;TARGET_GR;;;01
3610;DUR;6.0;12.0;
3610;EXP;0.0;0.01;
3610;AVP;0.0;0.5;
3610;PRIV;0.25;0.5;
3610;BALLOON;0.25;0.5;
3610;PD;0.03271;0.06204;
3610;LGD;0;1;
3610;CURRENCY;;;RUR
3610;PRODUCT;;;1-M813EC
3610;CREDIT_MODE;;;NKL
3610;CREDIT_INSTRUMENT;;;Credit
3610;TARGET_GR;;;01
3611;DUR;6.0;12.0;
3611;EXP;0.07;0.08;
3611;AVP;0.0;0.5;
3611;PRIV;0.25;0.5;
3611;BALLOON;0.25;0.5;
3611;PD;0.0;0.0048;
3611;LGD;0;1;
3611;CURRENCY;;;RUR
3611;PRODUCT;;;1-M813EC
3611;CREDIT_MODE;;;NKL
3611;CREDIT_INSTRUMENT;;;Credit
3611;TARGET_GR;;;01
3612;DUR;6.0;12.0;
3612;EXP;0.02;0.03;
3612;AVP;0.0;0.25;
3612;PRIV;0.0;0.25;
3612;BALLOON;0.0;0.25;
3612;PD;0.01725;0.03271;
3612;LGD;0;1;
3612;CURRENCY;;;RUR
3612;PRODUCT;;;1-M813EC
3612;CREDIT_MODE;;;NKL
3612;CREDIT_INSTRUMENT;;;Credit
3612;TARGET_GR;;;01
3613;DUR;3.0;6.0;
3613;EXP;0.05;0.06;
3613;AVP;0.0;0.25;
3613;PRIV;0.0;0.25;
3613;BALLOON;0.0;0.25;
3613;PD;0.0;0.0048;
3613;LGD;0;1;
3613;CURRENCY;;;RUR
3613;PRODUCT;;;1-M813EC
3613;CREDIT_MODE;;;NKL
3613;CREDIT_INSTRUMENT;;;Credit
3613;TARGET_GR;;;01
3614;DUR;6.0;12.0;
3614;EXP;0.12;0.13;
3614;AVP;0.0;0.25;
3614;PRIV;0.0;0.25;
3614;BALLOON;0.0;0.25;
3614;PD;0.0;0.0048;
3614;LGD;0;1;
3614;CURRENCY;;;RUR
3614;PRODUCT;;;1-M813EC
3614;CREDIT_MODE;;;NKL
3614;CREDIT_INSTRUMENT;;;Credit
3614;TARGET_GR;;;01
3615;DUR;18.0;36.0;
3615;EXP;0.0;0.01;
3615;AVP;0.0;0.5;
3615;PRIV;0.25;0.5;
3615;BALLOON;0.25;0.5;
